"","demand_date","peak_demand","TO","TE","Winter","start_year","Nov_date","DSN","DOW","DOW2","Xmas","Winter1","Winter2","Winter3","Winter4","Winter5","Winter6","Winter7","Winter8","Winter9","Winter10","Winter11","Winter12","Winter13","Winter14","Winter15","Winter16","Winter17","Winter18","Winter19","Winter20","Winter21","Winter22","Winter23","Winter24","Winter25","Winter26","TEW1","TEW2","TEW3","TEW4","TEW5","TEW6","TEW7","TEW8","TEW9","TEW10","TEW11","TEW12","TEW13","TEW14","TEW15","TEW16","TEW17","TEW18","TEW19","TEW20","TEW21","TEW22","TEW23","TEW24","TEW25","TEW26"
"2596",1998-02-08,42656.5,8.01294955375,6.20493579707691,"1997/98","1997",1997-11-01,99,"Sunday",1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20493579707691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2597",1998-02-09,50539,7.9863623745,7.09564908578846,"1997/98","1997",1997-11-01,100,"Monday",2,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09564908578846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2598",1998-02-10,50244,8.56068665325,7.82816786951923,"1997/98","1997",1997-11-01,101,"Tuesday",3,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82816786951923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2599",1998-02-11,49193.5,10.4258018335,9.12698485150961,"1997/98","1997",1997-11-01,102,"Wednesday",4,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12698485150961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2600",1998-02-12,48186,10.9325009195,10.0297428855048,"1997/98","1997",1997-11-01,103,"Thursday",5,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0297428855048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2601",1998-02-13,45781,10.75329063725,10.3915167613774,"1997/98","1997",1997-11-01,104,"Friday",6,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3915167613774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2602",1998-02-14,41134.5,10.20479043025,10.2981535958137,"1997/98","1997",1997-11-01,105,"Saturday",7,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2981535958137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2603",1998-02-15,39609.5,9.83518674925,10.0666701725319,"1997/98","1997",1997-11-01,106,"Sunday",1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0666701725319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2604",1998-02-16,47824,8.3264858955,9.19657803401592,"1997/98","1997",1997-11-01,107,"Monday",2,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19657803401592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2605",1998-02-17,47636.5,8.572456618,8.88451732600796,"1997/98","1997",1997-11-01,108,"Tuesday",3,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88451732600796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2606",1998-02-18,48310,5.980784428,7.43265087700398,"1997/98","1997",1997-11-01,109,"Wednesday",4,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43265087700398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2607",1998-02-19,48055.5,9.19790038225,8.31527562962699,"1997/98","1997",1997-11-01,110,"Thursday",5,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31527562962699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2608",1998-02-20,46006,10.45885568175,9.3870656556885,"1997/98","1997",1997-11-01,111,"Friday",6,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3870656556885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2609",1998-02-21,41766.5,6.89734732075,8.14220648821925,"1997/98","1997",1997-11-01,112,"Saturday",7,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14220648821925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2610",1998-02-22,40793.5,5.83275413575,6.98748031198462,"1997/98","1997",1997-11-01,113,"Sunday",1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98748031198462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2611",1998-02-23,48714,9.1733833775,8.08043184474231,"1997/98","1997",1997-11-01,114,"Monday",2,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08043184474231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2612",1998-02-24,47919,8.984775029,8.53260343687116,"1997/98","1997",1997-11-01,115,"Tuesday",3,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53260343687116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2613",1998-02-25,47851.5,7.90069088325,8.21664716006058,"1997/98","1997",1997-11-01,116,"Wednesday",4,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21664716006058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2614",1998-02-26,48674.5,7.760853026,7.98875009303029,"1997/98","1997",1997-11-01,117,"Thursday",5,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98875009303029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2615",1998-02-27,46955.5,7.03275209425,7.51075109364014,"1997/98","1997",1997-11-01,118,"Friday",6,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51075109364014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2616",1998-02-28,42403.5,2.778400047,5.14457557032007,"1997/98","1997",1997-11-01,119,"Saturday",7,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14457557032007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2617",1998-03-01,41248.5,5.60512498975,5.37485028003504,"1997/98","1997",1997-11-01,120,"Sunday",1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37485028003504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2618",1998-03-02,49020,7.25052809575,6.31268918789252,"1997/98","1997",1997-11-01,121,"Monday",2,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31268918789252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2619",1998-03-03,48613,10.476947076,8.39481813194626,"1997/98","1997",1997-11-01,122,"Tuesday",3,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39481813194626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2620",1998-03-04,48045.5,5.85976276875,7.12729045034813,"1997/98","1997",1997-11-01,123,"Wednesday",4,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12729045034813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2621",1998-03-05,48789.5,5.872821688,6.50005606917406,"1997/98","1997",1997-11-01,124,"Thursday",5,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50005606917406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2622",1998-03-06,47472,8.5572200765,7.52863807283703,"1997/98","1997",1997-11-01,125,"Friday",6,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52863807283703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2623",1998-03-07,40715,8.280421152,7.90452961241852,"1997/98","1997",1997-11-01,126,"Saturday",7,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90452961241852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2624",1998-03-08,40423.5,4.7195609275,6.31204526995926,"1997/98","1997",1997-11-01,127,"Sunday",1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31204526995926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2625",1998-03-09,47888,4.8770368655,5.59454106772963,"1997/98","1997",1997-11-01,128,"Monday",2,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59454106772963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2626",1998-03-10,49529,6.220967804,5.90775443586482,"1997/98","1997",1997-11-01,129,"Tuesday",3,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90775443586482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2627",1998-03-11,47408.5,5.74965734775,5.82870589180741,"1997/98","1997",1997-11-01,130,"Wednesday",4,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82870589180741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2628",1998-03-12,48717,5.5371582695,5.6829320806537,"1997/98","1997",1997-11-01,131,"Thursday",5,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6829320806537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2629",1998-03-13,45864.5,8.36116557625,7.02204882845185,"1997/98","1997",1997-11-01,132,"Friday",6,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02204882845185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2630",1998-03-14,40211.5,8.86898774675,7.94551828760093,"1997/98","1997",1997-11-01,133,"Saturday",7,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94551828760093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2631",1998-03-15,39491.5,8.7295969265,8.33755760705046,"1997/98","1997",1997-11-01,134,"Sunday",1,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33755760705046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2632",1998-03-16,46471.5,8.8743739975,8.60596580227523,"1997/98","1997",1997-11-01,135,"Monday",2,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60596580227523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2633",1998-03-17,46277.5,9.62508954225,9.11552767226262,"1997/98","1997",1997-11-01,136,"Tuesday",3,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11552767226262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2634",1998-03-18,45570,8.9746568345,9.04509225338131,"1997/98","1997",1997-11-01,137,"Wednesday",4,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04509225338131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2635",1998-03-19,45289,8.49088043975,8.76798634656565,"1997/98","1997",1997-11-01,138,"Thursday",5,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76798634656565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2636",1998-03-20,44315.5,9.6707529545,9.21936965053283,"1997/98","1997",1997-11-01,139,"Friday",6,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21936965053283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2637",1998-03-21,39168.5,8.87650239425,9.04793602239141,"1997/98","1997",1997-11-01,140,"Saturday",7,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04793602239141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2855",1998-10-25,40032.5,8.21395445025,10.1680264464539,"1998/99","1998",1998-11-01,-7,"Sunday",1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1680264464539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2856",1998-10-26,49332,7.689360828,8.92869363722696,"1998/99","1998",1998-11-01,-6,"Monday",2,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92869363722696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2857",1998-10-27,49893.5,12.18302974,10.5558616886135,"1998/99","1998",1998-11-01,-5,"Tuesday",3,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5558616886135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2858",1998-10-28,49144,9.64186833825,10.0988650134317,"1998/99","1998",1998-11-01,-4,"Wednesday",4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0988650134317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2859",1998-10-29,49302,7.5504035205,8.82463426696587,"1998/99","1998",1998-11-01,-3,"Thursday",5,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82463426696587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2860",1998-10-30,47608.5,6.99628572025,7.91045999360793,"1998/99","1998",1998-11-01,-2,"Friday",6,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91045999360793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2861",1998-10-31,42420,7.9534877685,7.93197388105397,"1998/99","1998",1998-11-01,-1,"Saturday",7,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93197388105397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2862",1998-11-01,42204,5.8928012825,6.91238758177698,"1998/99","1998",1998-11-01,0,"Sunday",1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91238758177698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2863",1998-11-02,51949.5,7.67747727425,7.29493242801349,"1998/99","1998",1998-11-01,1,"Monday",2,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29493242801349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2864",1998-11-03,51900.5,6.05328,6.67410621400675,"1998/99","1998",1998-11-01,2,"Tuesday",3,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67410621400675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2865",1998-11-04,52355,3.1301706495,4.90213843175337,"1998/99","1998",1998-11-01,3,"Wednesday",4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90213843175337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2866",1998-11-05,51574.5,8.55594795875,6.72904319525169,"1998/99","1998",1998-11-01,4,"Thursday",5,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72904319525169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2867",1998-11-06,49126.5,7.092674105,6.91085865012584,"1998/99","1998",1998-11-01,5,"Friday",6,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91085865012584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2868",1998-11-07,43380.5,9.59558494975,8.25322179993792,"1998/99","1998",1998-11-01,6,"Saturday",7,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25322179993792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2869",1998-11-08,42086.5,11.1140765575,9.68364917871896,"1998/99","1998",1998-11-01,7,"Sunday",1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68364917871896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2870",1998-11-09,49793.5,10.11919977475,9.90142447673448,"1998/99","1998",1998-11-01,8,"Monday",2,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90142447673448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2871",1998-11-10,51123,6.80353246475,8.35247847074224,"1998/99","1998",1998-11-01,9,"Tuesday",3,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35247847074224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2872",1998-11-11,51476,6.900254815,7.62636664287112,"1998/99","1998",1998-11-01,10,"Wednesday",4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62636664287112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2873",1998-11-12,50984.5,7.61182906325,7.61909785306056,"1998/99","1998",1998-11-01,11,"Thursday",5,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61909785306056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2874",1998-11-13,49405,5.08391140475,6.35150462890528,"1998/99","1998",1998-11-01,12,"Friday",6,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35150462890528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2875",1998-11-14,44219,6.30880282625,6.33015372757764,"1998/99","1998",1998-11-01,13,"Saturday",7,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33015372757764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2876",1998-11-15,44010,4.0650726475,5.19761318753882,"1998/99","1998",1998-11-01,14,"Sunday",1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19761318753882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2877",1998-11-16,53138,2.69495319875,3.94628319314441,"1998/99","1998",1998-11-01,15,"Monday",2,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94628319314441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2878",1998-11-17,53534,2.1677743955,3.0570287943222,"1998/99","1998",1998-11-01,16,"Tuesday",3,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0570287943222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2879",1998-11-18,52823.5,3.38031081675,3.2186698055361,"1998/99","1998",1998-11-01,17,"Wednesday",4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2186698055361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2880",1998-11-19,52545.5,3.4636838905,3.34117684801805,"1998/99","1998",1998-11-01,18,"Thursday",5,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34117684801805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2881",1998-11-20,51408,4.08530961075,3.71324322938403,"1998/99","1998",1998-11-01,19,"Friday",6,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71324322938403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2882",1998-11-21,45631,4.663665214,4.18845422169201,"1998/99","1998",1998-11-01,20,"Saturday",7,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18845422169201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2883",1998-11-22,44784,3.01256677225,3.60051049697101,"1998/99","1998",1998-11-01,21,"Sunday",1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60051049697101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2884",1998-11-23,53476.5,2.865862455,3.2331864759855,"1998/99","1998",1998-11-01,22,"Monday",2,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2331864759855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2885",1998-11-24,53225,4.97693806775,4.10506227186775,"1998/99","1998",1998-11-01,23,"Tuesday",3,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10506227186775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2886",1998-11-25,53045,4.925619278,4.51534077493388,"1998/99","1998",1998-11-01,24,"Wednesday",4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51534077493388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2887",1998-11-26,52544,8.3925715475,6.45395616121694,"1998/99","1998",1998-11-01,25,"Thursday",5,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45395616121694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2888",1998-11-27,50030,8.15011873775,7.30203744948347,"1998/99","1998",1998-11-01,26,"Friday",6,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30203744948347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2889",1998-11-28,44385,6.0992881615,6.70066280549173,"1998/99","1998",1998-11-01,27,"Saturday",7,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70066280549173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2890",1998-11-29,44069.5,4.41093773025,5.55580026787087,"1998/99","1998",1998-11-01,28,"Sunday",1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55580026787087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2891",1998-11-30,53403,3.859581039,4.70769065343543,"1998/99","1998",1998-11-01,29,"Monday",2,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70769065343543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2892",1998-12-01,53794,3.71142251875,4.20955658609272,"1998/99","1998",1998-11-01,30,"Tuesday",3,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20955658609272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2893",1998-12-02,54078.5,1.799666113,3.00461134954636,"1998/99","1998",1998-11-01,31,"Wednesday",4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00461134954636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
