time,Unnamed: 0,temp_GB,pop_temp (UK),offshore (current),offshore (current + future),onshore (current),onshore (current + future)
2002-01-25 18:00:00,456426,8.900613,9.632358,0.97001344,0.97425336,0.6186148,0.6199004
2002-01-26 18:00:00,456450,8.769553,9.1516905,0.90802264,0.92733055,0.6181593,0.6159987
2002-01-27 18:00:00,456474,10.488736,11.232961,0.9294653,0.87726355,0.69170517,0.6908964
2002-01-28 18:00:00,456498,9.615227,10.016712,0.86394364,0.7103182,0.865174,0.8649814
2002-01-29 18:00:00,456522,9.926967,10.4811945,0.9558697,0.96127766,0.7360592,0.7355169
2002-01-30 18:00:00,456546,9.046477,9.4104185,0.8778794,0.9012001,0.44143912,0.44145757
2002-01-31 18:00:00,456570,9.269156,9.567729,0.9711995,0.97427666,0.7474266,0.74877304
2002-02-01 18:00:00,456594,11.150789,11.494215,0.9752306,0.96907157,0.9148893,0.9148859
2002-02-02 18:00:00,456618,9.880586,10.408345,0.9649977,0.9714123,0.76810795,0.77018875
2002-02-03 18:00:00,456642,6.885025,7.2123055,0.7807952,0.8700106,0.43177566,0.435792
2002-02-04 18:00:00,456666,9.554528,9.797402,0.9674681,0.95587164,0.6537679,0.6539388
2002-02-05 18:00:00,456690,7.0354695,7.204886,0.8646974,0.84191275,0.2818878,0.27590725
2002-02-06 18:00:00,456714,5.860106,6.0142546,0.8967322,0.903837,0.5258369,0.52676654
2002-02-07 18:00:00,456738,9.61413,9.651003,0.9609707,0.9702508,0.80555576,0.8078654
2002-02-08 18:00:00,456762,11.084554,11.416535,0.9690475,0.97079456,0.74757385,0.74784887
2002-02-09 18:00:00,456786,7.188258,7.279095,0.9434205,0.900578,0.46480587,0.46049127
2002-02-10 18:00:00,456810,9.702938,10.001923,0.92083156,0.80852395,0.5728946,0.5689046
2002-02-11 18:00:00,456834,10.519477,11.108638,0.91470855,0.9503613,0.6840317,0.6820946
2002-02-12 18:00:00,456858,8.417215,8.861748,0.6902411,0.61751,0.29397017,0.29552835
2002-02-13 18:00:00,456882,5.262467,5.414651,0.71444386,0.77737,0.25656772,0.2520775
2002-02-14 18:00:00,456906,3.9454849,3.7546706,0.3769305,0.4672328,0.3336132,0.34060398
2002-02-15 18:00:00,456930,6.160553,5.913161,0.2835579,0.24600059,0.13027444,0.1321839
2002-02-16 18:00:00,456954,5.337672,4.846649,0.3137445,0.37755188,0.36621448,0.37401792
2002-02-17 18:00:00,456978,5.9727077,5.728405,0.42334425,0.38249108,0.2542183,0.2565665
2002-02-18 18:00:00,457002,5.880475,6.0101295,0.8205635,0.86943454,0.61276895,0.6124834
2002-02-19 18:00:00,457026,7.859289,8.198399,0.896823,0.8172246,0.7427499,0.7448192
2002-02-20 18:00:00,457050,4.940142,4.9688787,0.96436083,0.95514536,0.6977918,0.69681174
2002-02-21 18:00:00,457074,6.2210727,5.9051976,0.95732737,0.9655482,0.8512693,0.85196215
2002-02-22 18:00:00,457098,5.2461076,5.715941,0.9603125,0.9725974,0.90348524,0.9040804
2002-02-23 18:00:00,457122,3.427761,3.4882414,0.9665476,0.9671776,0.7572462,0.75707483
2002-02-24 18:00:00,457146,5.232081,5.4100676,0.35969076,0.39603204,0.10256729,0.099918716
2002-02-25 18:00:00,457170,9.543717,10.0362425,0.94673485,0.96618944,0.71557075,0.7163008
2002-02-26 18:00:00,457194,5.62949,5.74016,0.93071985,0.946887,0.6428967,0.6416523
2002-02-27 18:00:00,457218,4.139663,4.0460043,0.9334965,0.8602767,0.54087126,0.5360715
2002-02-28 18:00:00,457242,4.34201,4.4442515,0.55047464,0.56410855,0.19703266,0.19907996
2002-03-01 18:00:00,457266,4.296961,4.3118777,0.5007844,0.45559624,0.16449423,0.16297786
2002-03-02 18:00:00,457290,5.823157,5.871286,0.33315727,0.3720616,0.16546933,0.1658179
2002-03-03 18:00:00,457314,7.8021746,7.8359647,0.47641426,0.61638695,0.3802896,0.38628542
2002-03-04 18:00:00,457338,7.0827756,7.2466354,0.448712,0.56274897,0.46333995,0.47008398
2002-03-05 18:00:00,457362,7.3822784,7.6099405,0.62224424,0.62825507,0.7138003,0.71820194
2002-03-06 18:00:00,457386,10.374893,10.783277,0.96636677,0.9715971,0.85297215,0.8539915
2002-03-07 18:00:00,457410,8.934327,9.230651,0.75427604,0.8252004,0.4594902,0.4629374
2002-03-08 18:00:00,457434,9.560591,9.8689375,0.91070664,0.9379792,0.63967896,0.64126843
2002-03-09 18:00:00,457458,4.8608694,5.0977983,0.9215584,0.8074751,0.54976374,0.54808205
2002-03-10 18:00:00,457482,7.8984103,8.356342,0.9719599,0.97633064,0.84880966,0.8491541
2002-03-11 18:00:00,457506,7.7709336,8.10136,0.65177786,0.75353825,0.5837311,0.59128904
2002-03-12 18:00:00,457530,7.572867,8.211501,0.26070616,0.31009373,0.15103751,0.15050386
2002-03-13 18:00:00,457554,4.6285863,4.775533,0.6445396,0.53764796,0.18104595,0.17605866
2002-03-14 18:00:00,457578,4.4514956,4.1448975,0.96150976,0.96580184,0.65981245,0.6574179
2002-03-15 18:00:00,457602,5.8641863,5.9742227,0.7560912,0.8365029,0.5982039,0.6030625
2002-03-16 18:00:00,457626,9.8222685,10.144124,0.42291757,0.5172741,0.2664529,0.26881698
2002-03-17 18:00:00,457650,9.438188,9.658008,0.66308117,0.67767525,0.28867117,0.28507885
2002-03-18 18:00:00,457674,7.8660617,8.107695,0.6724277,0.6126928,0.20706624,0.20497124
2002-03-19 18:00:00,457698,8.667549,8.984866,0.2981814,0.23618214,0.08054403,0.078998394
2002-03-20 18:00:00,457722,9.73127,10.23969,0.18948719,0.18674684,0.121671654,0.11993969
2002-03-21 18:00:00,457746,10.624577,11.268873,0.5901475,0.48190528,0.15468268,0.1518621
2002-03-22 18:00:00,457770,10.141013,10.987497,0.080793396,0.11677325,0.045758054,0.045341954
2002-03-23 18:00:00,457794,8.467771,8.668239,0.30298874,0.33342722,0.3310177,0.33437362
2002-03-24 18:00:00,457818,8.833455,8.825338,0.25459245,0.3477639,0.19678949,0.19896281
2002-03-25 18:00:00,457842,9.331505,9.610123,0.2712413,0.33646205,0.2736727,0.2775668
2002-03-26 18:00:00,457866,8.497107,8.637124,0.29540324,0.37839496,0.2512887,0.25615183
2002-03-27 18:00:00,457890,9.583478,9.791076,0.18597502,0.2887913,0.39953956,0.40709737
2002-03-28 18:00:00,457914,9.767892,9.989103,0.35968712,0.42751867,0.11916653,0.11892589
2002-03-29 18:00:00,457938,11.104211,11.716773,0.10491428,0.13032365,0.032606192,0.032484747
2002-03-30 18:00:00,457962,11.373915,11.964671,0.29131904,0.37310088,0.18874304,0.19039606
2002-03-31 18:00:00,457986,10.902159,11.21484,0.6213299,0.6707629,0.35036048,0.35308814
2002-04-01 18:00:00,458010,9.495079,9.915476,0.31585127,0.50284547,0.17008162,0.16912599
2002-04-02 18:00:00,458034,12.432669,13.329574,0.75990033,0.79455924,0.4202194,0.41881773
2002-04-03 18:00:00,458058,12.524866,13.784489,0.46747857,0.67071784,0.17407319,0.17732963
2002-04-04 18:00:00,458082,11.784713,12.779597,0.3711371,0.4626905,0.10270577,0.10244296
2002-04-05 18:00:00,458106,10.193228,10.627722,0.9199651,0.920688,0.5519617,0.5533737
2002-04-06 18:00:00,458130,7.8818593,7.8872676,0.8290992,0.70076585,0.23894729,0.23264946
2002-04-07 18:00:00,458154,9.256742,9.301163,0.3655777,0.32308418,0.110524386,0.10820718
2002-04-08 18:00:00,458178,9.561671,9.960122,0.23606089,0.19183831,0.05467464,0.055368923
2002-04-09 18:00:00,458202,8.655621,8.72098,0.6166877,0.61106527,0.09130692,0.08931998
2002-04-10 18:00:00,458226,8.824259,8.923621,0.6227769,0.6753091,0.12314509,0.11998091
2002-04-11 18:00:00,458250,8.815545,9.009518,0.348265,0.30674377,0.0824169,0.08311418
2002-04-12 18:00:00,458274,8.380652,8.721359,0.6632753,0.72793275,0.14054768,0.13818692
2002-04-13 18:00:00,458298,7.776259,8.028501,0.46246293,0.4895345,0.05232481,0.051611237
2002-04-14 18:00:00,458322,8.303547,8.59296,0.18813008,0.1384166,0.12465795,0.12405578
2002-04-15 18:00:00,458346,9.492898,9.958056,0.068218715,0.088555016,0.048963424,0.049403507
2002-04-16 18:00:00,458370,11.100514,11.648855,0.10750018,0.18198638,0.16892272,0.17261809
2002-04-17 18:00:00,458394,10.54072,11.159402,0.2967259,0.31739596,0.1818684,0.18324527
2002-04-18 18:00:00,458418,8.976768,8.900317,0.29694557,0.26415858,0.09750518,0.096283555
2002-04-19 18:00:00,458442,11.418413,11.881905,0.071796514,0.082480066,0.060578436,0.061759844
2002-04-20 18:00:00,458466,12.375939,12.664584,0.4352165,0.4564962,0.41207638,0.41504034
2002-04-21 18:00:00,458490,15.025229,15.541723,0.5885444,0.6716985,0.67589927,0.68083525
2002-04-22 18:00:00,458514,13.445401,13.999404,0.7902437,0.83622,0.56680006,0.5729404
2002-04-23 18:00:00,458538,15.309433,16.53244,0.33544332,0.3308371,0.21767195,0.22013597
2002-04-24 18:00:00,458562,15.69592,16.804543,0.17332956,0.25295103,0.3894344,0.3950496
2002-04-25 18:00:00,458586,11.952039,12.694552,0.14967254,0.14411482,0.24194245,0.24516688
2002-04-26 18:00:00,458610,9.44802,9.7844515,0.9701371,0.9648549,0.7588694,0.7594381
2002-04-27 18:00:00,458634,8.864674,9.199866,0.5086045,0.42677146,0.20789447,0.20639975
2002-04-28 18:00:00,458658,7.503531,7.649525,0.8894225,0.9165922,0.40927324,0.40540153
2002-04-29 18:00:00,458682,9.252296,9.525357,0.9533199,0.9579554,0.7480478,0.74863166
2002-04-30 18:00:00,458706,9.405407,9.551564,0.82874185,0.73942554,0.20112692,0.1954877
2002-05-01 18:00:00,458730,10.4066,10.86364,0.2711075,0.3299304,0.10969216,0.10930264
2002-05-02 18:00:00,458754,10.459113,10.794005,0.13179617,0.07281202,0.13957968,0.13945606
2002-05-03 18:00:00,458778,9.882888,10.199737,0.18316132,0.17446862,0.053207677,0.052367862
2002-05-04 18:00:00,458802,10.701771,11.086103,0.36969545,0.4362949,0.024148118,0.023903044
2002-05-05 18:00:00,458826,10.556966,10.653323,0.7606573,0.78567165,0.16155547,0.15863709
2002-05-06 18:00:00,458850,11.5949335,12.049882,0.2105688,0.21249628,0.07298671,0.07201236
2002-05-07 18:00:00,458874,11.780017,12.48056,0.20152582,0.18860042,0.104863584,0.10446522
2002-05-08 18:00:00,458898,11.675327,12.103785,0.4884604,0.5019483,0.1341736,0.1337949
2002-05-09 18:00:00,458922,11.372618,11.670237,0.15755098,0.2917183,0.11469382,0.114700325
2002-05-10 18:00:00,458946,13.674732,14.047064,0.09103944,0.07571824,0.111633405,0.11125422
2002-05-11 18:00:00,458970,12.612838,13.289917,0.20003188,0.24448301,0.15264612,0.15387163
2002-05-12 18:00:00,458994,13.233128,13.954163,0.20265101,0.2687894,0.09406065,0.09342863
2002-05-13 18:00:00,459018,12.238706,12.391125,0.8157219,0.8160377,0.71944785,0.7208832
2002-05-14 18:00:00,459042,12.688272,12.947257,0.9103377,0.9242242,0.6838195,0.6843461
2002-05-15 18:00:00,459066,15.226302,15.900765,0.488412,0.6396991,0.252729,0.25423318
2002-05-16 18:00:00,459090,19.241755,20.317667,0.22267699,0.17115425,0.1003596,0.09893505
2002-05-17 18:00:00,459114,13.87002,14.758867,0.8776202,0.74692506,0.48849922,0.48793462
2002-05-18 18:00:00,459138,13.400632,14.106233,0.69646245,0.6622271,0.12057841,0.118391044
2002-05-19 18:00:00,459162,14.670328,15.067779,0.6783772,0.7465643,0.50788164,0.51090044
2002-05-20 18:00:00,459186,15.518317,15.99208,0.60771453,0.6266037,0.7446932,0.7483942
2002-05-21 18:00:00,459210,13.5823765,13.87627,0.72662073,0.695835,0.51499635,0.51277643
2002-05-22 18:00:00,459234,13.943003,14.206119,0.9100098,0.93051684,0.70379394,0.704301
2002-05-23 18:00:00,459258,13.743946,14.162084,0.65584373,0.72232765,0.27760524,0.27859023
2002-05-24 18:00:00,459282,12.310596,12.64296,0.9619962,0.9655569,0.7481578,0.7482514
2002-05-25 18:00:00,459306,11.742978,11.966486,0.8176453,0.8360361,0.514072,0.5141679
2002-05-26 18:00:00,459330,10.52131,10.422493,0.64770615,0.7301793,0.1418638,0.1433528
2002-05-27 18:00:00,459354,13.492596,14.0284815,0.25262308,0.37928456,0.13318522,0.13480929
2002-05-28 18:00:00,459378,11.956298,12.229405,0.7852034,0.85396284,0.39011368,0.39120555
2002-05-29 18:00:00,459402,12.895435,13.320573,0.70579517,0.7213253,0.35973945,0.35840163
2002-05-30 18:00:00,459426,13.43832,13.830963,0.70389926,0.7076971,0.22022445,0.21688034
2002-05-31 18:00:00,459450,15.553843,16.329155,0.05622245,0.12154383,0.10615024,0.107809864
2002-06-01 18:00:00,459474,18.246197,18.806896,0.4560676,0.56674397,0.22030526,0.22335856
2002-06-02 18:00:00,459498,17.90027,19.315886,0.5054826,0.6757053,0.30193272,0.30523106
2002-06-03 18:00:00,459522,13.883712,14.323896,0.3372665,0.31657788,0.16235678,0.1614772
2002-06-04 18:00:00,459546,14.056085,14.411881,0.201155,0.27414298,0.22085631,0.22506483
2002-06-05 18:00:00,459570,12.664829,12.6664,0.6143452,0.6828144,0.29988945,0.29821065
2002-06-06 18:00:00,459594,15.406171,15.640414,0.4033855,0.4133146,0.22743298,0.22916192
2002-06-07 18:00:00,459618,13.674488,13.889602,0.2975665,0.4932732,0.27853417,0.28429753
2002-06-08 18:00:00,459642,15.688934,16.173111,0.15532888,0.28571594,0.12633254,0.1300035
2002-06-09 18:00:00,459666,12.738263,13.097178,0.7852355,0.8197687,0.3527165,0.35300368
2002-06-10 18:00:00,459690,13.359435,13.687505,0.7756326,0.76579297,0.34849906,0.35031444
2002-06-11 18:00:00,459714,13.659211,13.928735,0.50592756,0.53183514,0.17520006,0.17490819
2002-06-12 18:00:00,459738,13.348687,13.715978,0.53108984,0.38630226,0.28582832,0.2842385
2002-06-13 18:00:00,459762,14.111157,14.50065,0.41031212,0.42129433,0.11544882,0.11593828
2002-06-14 18:00:00,459786,16.479856,17.341667,0.7616036,0.7982298,0.32389987,0.3235376
2002-06-15 18:00:00,459810,15.484802,15.890405,0.5204377,0.63284653,0.25713283,0.25745028
2002-06-16 18:00:00,459834,17.493107,17.946215,0.554301,0.60997576,0.31500253,0.31268182
2002-06-17 18:00:00,459858,19.138323,20.188446,0.39498553,0.4842911,0.54198,0.54951066
2002-06-18 18:00:00,459882,17.021706,17.813364,0.5765994,0.56717473,0.46761754,0.4712737
2002-06-19 18:00:00,459906,16.795094,17.641739,0.11732232,0.15616931,0.18518081,0.18782835
2002-06-20 18:00:00,459930,16.529755,17.37333,0.06403518,0.07596099,0.06822591,0.068912596
2002-06-21 18:00:00,459954,15.89235,16.421339,0.354226,0.4021852,0.24932653,0.24754868
2002-06-22 18:00:00,459978,15.224296,15.740315,0.7049225,0.75908095,0.32855943,0.32667786
2002-06-23 18:00:00,460002,15.992275,16.558647,0.26800713,0.34163702,0.25494817,0.2569536
2002-06-24 18:00:00,460026,16.289236,17.172316,0.376906,0.40089515,0.29298767,0.29584733
2002-06-25 18:00:00,460050,16.576908,17.222977,0.20384827,0.29639414,0.37290806,0.37925735
2002-06-26 18:00:00,460074,16.73593,17.68482,0.66972375,0.696594,0.47063863,0.4742659
2002-06-27 18:00:00,460098,14.571125,15.009073,0.46572393,0.5305508,0.5226005,0.52434456
2002-06-28 18:00:00,460122,15.041995,15.501869,0.4244885,0.50026906,0.3488223,0.3500727
2002-06-29 18:00:00,460146,15.164813,15.687669,0.5515141,0.5553174,0.39801428,0.40063354
2002-06-30 18:00:00,460170,12.981614,13.352531,0.8228601,0.8048773,0.5624987,0.5622424
2002-07-01 18:00:00,460194,13.022485,13.330106,0.76432854,0.68885845,0.21224731,0.20706017
2002-07-02 18:00:00,460218,13.458194,13.645753,0.71266896,0.68212134,0.16759703,0.1639036
2002-07-03 18:00:00,460242,14.715362,14.898527,0.6664401,0.7333359,0.22608699,0.2261725
2002-07-04 18:00:00,460266,14.852106,15.503294,0.20011367,0.192846,0.055333138,0.054432176
2002-07-05 18:00:00,460290,14.774079,15.285765,0.2822086,0.29461262,0.07106067,0.06937651
2002-07-06 18:00:00,460314,15.822037,16.526152,0.20300536,0.20700827,0.19922754,0.20123285
2002-07-07 18:00:00,460338,16.361195,17.081793,0.41724157,0.5056594,0.098978736,0.09818092
2002-07-08 18:00:00,460362,15.46679,15.871311,0.6231508,0.72855186,0.42448387,0.42847028
2002-07-09 18:00:00,460386,14.731625,14.975137,0.4746283,0.531053,0.06908581,0.06775102
2002-07-10 18:00:00,460410,15.347444,15.549064,0.315532,0.38370642,0.113655284,0.11276668
2002-07-11 18:00:00,460434,15.553913,15.888198,0.28962335,0.41715032,0.12282679,0.123577155
2002-07-12 18:00:00,460458,15.34144,15.613926,0.061311793,0.0978095,0.033649564,0.03332816
2002-07-13 18:00:00,460482,18.232498,19.047235,0.25988978,0.30690846,0.05079329,0.05173023
2002-07-14 18:00:00,460506,19.604195,20.61477,0.15453742,0.20644584,0.055120748,0.054741584
2002-07-15 18:00:00,460530,20.125917,20.979042,0.15813836,0.21344319,0.08991312,0.09011543
2002-07-16 18:00:00,460554,18.430212,19.131516,0.23593459,0.21788287,0.069616556,0.06874698
2002-07-17 18:00:00,460578,16.97866,17.472412,0.13121453,0.13882719,0.07069958,0.07061339
2002-07-18 18:00:00,460602,17.821796,18.591574,0.14098585,0.18825196,0.03063505,0.030459587
2002-07-19 18:00:00,460626,16.881811,17.687914,0.13197474,0.09042482,0.090710685,0.09092504
2002-07-20 18:00:00,460650,15.195386,15.724917,0.2673499,0.31186023,0.28194663,0.2855141
2002-07-21 18:00:00,460674,16.44558,16.830936,0.41766125,0.47315314,0.09620574,0.09503318
2002-07-22 18:00:00,460698,17.414333,18.06497,0.32218942,0.37319157,0.14901282,0.15024185
2002-07-23 18:00:00,460722,16.811073,17.376352,0.7881559,0.72875494,0.2253755,0.22428685
2002-07-24 18:00:00,460746,15.867947,16.239527,0.23359123,0.27806497,0.17372337,0.1744093
2002-07-25 18:00:00,460770,18.33708,18.904356,0.6007875,0.6597876,0.36219952,0.3675256
2002-07-26 18:00:00,460794,20.31443,21.479336,0.22209705,0.26131833,0.061537027,0.06136375
2002-07-27 18:00:00,460818,20.400002,21.259224,0.16666591,0.25962186,0.30404606,0.31077483
2002-07-28 18:00:00,460842,21.572924,23.048368,0.14491032,0.14308077,0.037247065,0.03740045
2002-07-29 18:00:00,460866,22.37501,23.710945,0.29064238,0.2658059,0.04897539,0.05015772
2002-07-30 18:00:00,460890,17.824453,18.576725,0.17359105,0.1318501,0.08564237,0.08445779
2002-07-31 18:00:00,460914,17.844988,18.06425,0.09637751,0.18941908,0.2177754,0.22025965
2002-08-01 18:00:00,460938,16.844353,17.189177,0.14023536,0.29056776,0.21076927,0.21282807
2002-08-02 18:00:00,460962,18.299309,18.99936,0.13518083,0.27480775,0.15468735,0.15988521
2002-08-03 18:00:00,460986,18.07741,18.060343,0.06468909,0.068969056,0.03799418,0.037680544
2002-08-04 18:00:00,461010,17.78741,17.774685,0.11514752,0.08070614,0.031646404,0.031480595
2002-08-05 18:00:00,461034,19.008713,19.262928,0.1802883,0.15654859,0.03388062,0.03355078
2002-08-06 18:00:00,461058,19.914938,20.574482,0.39081246,0.39393353,0.043654803,0.042933982
2002-08-07 18:00:00,461082,18.519728,19.267136,0.1540805,0.1029355,0.10486452,0.10429247
2002-08-08 18:00:00,461106,15.769419,16.2173,0.19058892,0.17918782,0.05224549,0.051817767
2002-08-09 18:00:00,461130,14.725906,15.161914,0.19748199,0.29806843,0.16058077,0.16038555
2002-08-10 18:00:00,461154,16.682829,17.365953,0.08153969,0.055229824,0.057217717,0.055883683
2002-08-11 18:00:00,461178,16.213722,16.372501,0.40074,0.27688217,0.08113495,0.07942762
2002-08-12 18:00:00,461202,18.16725,18.820183,0.15117079,0.21177062,0.22102143,0.22329512
2002-08-13 18:00:00,461226,19.605742,20.45132,0.4112624,0.40523952,0.22249855,0.22367048
2002-08-14 18:00:00,461250,20.74343,21.556747,0.212889,0.27780095,0.39700028,0.40352058
2002-08-15 18:00:00,461274,19.546272,20.585878,0.17729415,0.1836212,0.17200482,0.1737091
2002-08-16 18:00:00,461298,20.274916,21.484076,0.067832336,0.060719132,0.036982756,0.03765868
2002-08-17 18:00:00,461322,22.055122,22.895071,0.58905894,0.6380138,0.5276319,0.53106725
2002-08-18 18:00:00,461346,19.008255,19.873543,0.05479966,0.12350513,0.038904723,0.038594976
2002-08-19 18:00:00,461370,17.608263,18.238731,0.047855906,0.03543888,0.03067088,0.030321624
2002-08-20 18:00:00,461394,17.380905,17.856148,0.25477454,0.20065968,0.08160676,0.080265425
2002-08-21 18:00:00,461418,17.875175,18.610344,0.39793795,0.49907967,0.05472106,0.053924438
2002-08-22 18:00:00,461442,17.766848,18.351007,0.086577,0.21411514,0.07401066,0.073671
2002-08-23 18:00:00,461466,17.09522,17.469992,0.06995026,0.058892105,0.052153062,0.052135944
2002-08-24 18:00:00,461490,17.415953,18.037596,0.17047429,0.0865786,0.102574565,0.10376864
2002-08-25 18:00:00,461514,17.05229,17.622755,0.34654492,0.41633308,0.06546762,0.06443334
2002-08-26 18:00:00,461538,16.525328,16.73941,0.46829635,0.35610414,0.095945396,0.093649335
2002-08-27 18:00:00,461562,18.416872,19.011173,0.41303685,0.42767695,0.04705446,0.046036605
2002-08-28 18:00:00,461586,19.369862,19.9232,0.104404785,0.15897247,0.2450975,0.2489031
2002-08-29 18:00:00,461610,18.740519,19.281641,0.28733757,0.397791,0.2108112,0.2141385
2002-08-30 18:00:00,461634,18.292967,18.968575,0.8142824,0.86227745,0.54244334,0.544258
2002-08-31 18:00:00,461658,15.156717,15.462937,0.33476624,0.3644354,0.2816114,0.28337848
2002-09-01 18:00:00,461682,16.213081,16.659687,0.09795559,0.1007139,0.17666604,0.18061127
2002-09-02 18:00:00,461706,17.758198,18.112192,0.3956689,0.4024669,0.06306049,0.06267105
2002-09-03 18:00:00,461730,17.694155,18.222069,0.386624,0.4221318,0.055014435,0.054653097
2002-09-04 18:00:00,461754,17.564537,18.108965,0.024504738,0.04628848,0.030778348,0.030403363
2002-09-05 18:00:00,461778,16.635885,17.215244,0.5496593,0.6511041,0.30556557,0.3051529
2002-09-06 18:00:00,461802,15.288361,15.802101,0.790609,0.7751451,0.28323698,0.2807651
2002-09-07 18:00:00,461826,14.4212,14.730158,0.3444297,0.3032485,0.13565612,0.13396683
2002-09-08 18:00:00,461850,15.05138,15.272348,0.106778204,0.18825883,0.14153899,0.14285019
2002-09-09 18:00:00,461874,14.505976,14.317391,0.87553924,0.89964414,0.4145182,0.41466817
2002-09-10 18:00:00,461898,16.229202,16.549984,0.07220262,0.06962089,0.12929092,0.13239971
2002-09-11 18:00:00,461922,17.664814,18.10486,0.35573712,0.32644466,0.100607514,0.10244781
2002-09-12 18:00:00,461946,17.908716,18.359344,0.6139906,0.55906916,0.1622669,0.16104978
2002-09-13 18:00:00,461970,17.629255,18.116434,0.5000871,0.47432068,0.118965924,0.11677469
2002-09-14 18:00:00,461994,15.085696,15.233297,0.5668884,0.67048144,0.08700779,0.08499079
2002-09-15 18:00:00,462018,14.693481,14.974072,0.28801894,0.24570872,0.050561808,0.050209295
2002-09-16 18:00:00,462042,14.576409,14.751686,0.164753,0.18188305,0.03823531,0.038271658
2002-09-17 18:00:00,462066,14.863675,15.248591,0.17831147,0.19873542,0.03886128,0.038671352
2002-09-18 18:00:00,462090,14.284002,14.581506,0.11855546,0.118079856,0.04330997,0.042147852
2002-09-19 18:00:00,462114,14.860589,15.173811,0.084349774,0.06708834,0.04898305,0.049730435
2002-09-20 18:00:00,462138,14.566763,14.924695,0.07566254,0.102330536,0.028604874,0.028428996
2002-09-21 18:00:00,462162,14.815036,15.113654,0.2990888,0.43220156,0.10418129,0.10467904
2002-09-22 18:00:00,462186,12.779422,12.752324,0.7441271,0.849468,0.19678059,0.19560216
2002-09-23 18:00:00,462210,13.311603,13.436012,0.55116445,0.5378559,0.07706524,0.07561657
2002-09-24 18:00:00,462234,13.31883,13.552764,0.31836244,0.2847143,0.06086169,0.060280353
2002-09-25 18:00:00,462258,13.49437,13.869492,0.43860346,0.52854365,0.35324472,0.35744807
2002-09-26 18:00:00,462282,14.044379,14.11238,0.5211982,0.5066391,0.16133198,0.16167687
2002-09-27 18:00:00,462306,14.419431,14.596486,0.051185876,0.07471765,0.03492905,0.035101548
2002-09-28 18:00:00,462330,14.553589,14.690819,0.054935955,0.060052425,0.053270765,0.053154893
2002-09-29 18:00:00,462354,14.978341,14.991351,0.38398826,0.44425058,0.25044766,0.25198454
2002-09-30 18:00:00,462378,15.408985,15.494923,0.16840683,0.20436972,0.081047826,0.08153782
2002-10-01 18:00:00,462402,16.056038,16.24789,0.06787567,0.082091615,0.0888311,0.08911287
2002-10-02 18:00:00,462426,15.772521,15.914762,0.3337791,0.33609256,0.35583758,0.3589901
2002-10-03 18:00:00,462450,13.508254,13.687305,0.18702501,0.29490432,0.14636128,0.14762288
2002-10-04 18:00:00,462474,13.344129,13.2967415,0.30789635,0.37775582,0.38452628,0.3892657
2002-10-05 18:00:00,462498,15.259069,15.586915,0.6594924,0.7295451,0.35682502,0.3550912
2002-10-06 18:00:00,462522,12.320873,12.530777,0.1185292,0.112373754,0.024878431,0.02462576
2002-10-07 18:00:00,462546,12.460153,12.542243,0.08710515,0.14621492,0.08177332,0.08343234
2002-10-08 18:00:00,462570,11.736041,11.755659,0.81009656,0.84269476,0.5076355,0.5087142
2002-10-09 18:00:00,462594,11.275556,11.174131,0.89202905,0.91792583,0.45604005,0.45569846
2002-10-10 18:00:00,462618,11.841123,11.818277,0.6538148,0.7658611,0.2825625,0.2852087
2002-10-11 18:00:00,462642,10.739857,10.711575,0.70983547,0.81285286,0.51360744,0.5194692
2002-10-12 18:00:00,462666,9.8065815,9.882188,0.23135258,0.3339908,0.11564956,0.11663871
2002-10-13 18:00:00,462690,9.159832,9.086181,0.54781216,0.65067965,0.27167574,0.26935107
2002-10-14 18:00:00,462714,9.490386,9.546131,0.26209766,0.31786504,0.113719486,0.114541054
2002-10-15 18:00:00,462738,9.832018,10.281195,0.8986239,0.8798892,0.46069586,0.45809257
2002-10-16 18:00:00,462762,7.8331175,7.974522,0.59357816,0.6644045,0.11433794,0.11272301
2002-10-17 18:00:00,462786,6.938251,6.8476076,0.42965025,0.5857882,0.20894074,0.21208103
2002-10-18 18:00:00,462810,5.78055,5.7158227,0.62097746,0.7132756,0.1397383,0.13902403
2002-10-19 18:00:00,462834,6.0816264,5.981021,0.34634516,0.53140885,0.11000073,0.111471094
2002-10-20 18:00:00,462858,6.6549335,6.6073384,0.7343064,0.5790786,0.41957858,0.41459683
2002-10-21 18:00:00,462882,11.39601,11.803431,0.5505662,0.63921213,0.5648884,0.567371
2002-10-22 18:00:00,462906,11.369387,11.999189,0.8177184,0.8285508,0.5886984,0.5933297
2002-10-23 18:00:00,462930,5.94997,6.0514517,0.9439133,0.941022,0.39190298,0.38936126
2002-10-24 18:00:00,462954,8.596363,8.846012,0.7092505,0.6766356,0.39513314,0.39223647
2002-10-25 18:00:00,462978,10.0142975,10.27035,0.9407994,0.85819554,0.40545654,0.40062407
2002-10-26 18:00:00,463002,9.34011,9.568571,0.61625534,0.7605175,0.25003627,0.25070444
2002-10-27 18:00:00,463026,8.243115,8.423873,0.93955874,0.8752224,0.69531167,0.6940547
2002-10-28 18:00:00,463050,8.713587,8.70308,0.42662454,0.57276785,0.24337889,0.246806
2002-10-29 18:00:00,463074,9.512525,9.844677,0.24280322,0.26323104,0.043175705,0.04275858
